User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Mas Eko,2023,4,Baru bisa menikmati ruang rapat resto baru bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Denny Teguh Setiawan,2019,5,hotel kekinian dengan konsep yang berbeda dari hotel yang lain yang sejenis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Infrastruktur (AC/WiFi/Parkir/Air)
Elia Poernomo,2020,5,tempat tidurnya nyaman bantalnya nyaman kebersihannya bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Setyowati,2021,5,Harga No 2 fasilitas oke banget harus tray deh,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Hawad Sriyanto,2021,5,kamarnya bersih keanan terjamin pelayanannya bersahabat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Andrie Amorius,2020,5,tempat menginap yang nyaman n bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Carolus Kristinus Wijasena,2019,5,Gila banget deh tempatnya Sangar parkirannya jauh dan nanjak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Han Han,2022,5,tempatnya bersih pilihan sarapannya beragam,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Agung Haryono,2025,5,nyaman banget harga terjangkau,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
DIBRITAU CHANNEL,2025,5,desain unik dan lokasi di pusat kota,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Bungkus Setiawan,2019,3,biasa ajalah masak tidak tahu beda nya bintang 3 dengan bintang 5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Bang Himawan,2020,5,hotel yang nyaman dan lokasi yang mudah di jangkau darimana dan kemana saja,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Wan Nazori,2024,5,suasana dan lokasi nyaman akses dekat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
hari prasetyo,2022,5,karyawan nya ramah sopan kebersihan nomor 1 dianjurkan banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
P. Amrullah,2020,5,hotelnya bagus lokasi strategis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Novan Ardiansyah,2021,5,terletak di jalan sahid hasyim suatu lokasi strategis belakang pusat belanja ternama sarinah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Ibnu Riyan,2019,5,tempatnya memuaskan lebar tempat tidurnya nyaman banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
arfan kaisang,2020,4,strategis pelayan ramah hny sj ruang untuk perokok masih kurang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
hadie hdx,2021,5,kamarnya bersih dan nyaman pelayanan nya juga ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
SOBARI Bari,2025,5,mantab,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Wanti Setianingsih,2020,5,Saya berkunjung ke ruang pertemuan tempatnya nyaman bagi pengunjung,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Yanto Supriyanto,2020,5,menu nyaman makannya wow banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Adiya Purnama Fahmi,2020,5,Tempatnya bisa buat acara reuni akbar dianjurkan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Dwi Utomo,2020,5,Secara keseluruhan sudah oke cuma marketing nya saja nih yang kurang gerak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
T J,2020,4,biasa saja tidak ada yang spesial pelayanan nya cukup baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Candra,2023,5,hotelnya nyaman banyak fasilitasnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Ghea Apriliana (Ghaprl_),2019,5,Tempat nya oke nyaman dan nyaman sekali milenial pasti suka,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Rizqa noor abdi,2020,5,Suka temanya sederhana penuh lampu lokasi futuristik premium,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Ricky Yosua Tampubolon,2020,5,Tempat baru aman dan strategis dekat dengan kuliner makanan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Herlian Gunawan,2022,5,hotel nya sangat nyaman walaupun harga setandar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Mahisa Andrias,2021,4,resepsi adalah nya ramah dan tempatnya nyaman syg g sempet foto,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Danso Ayhuan,2022,5,kamar mantap bersih pelayanan oke,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Sulis Tyaningsih,2023,5,nyaman buat istirahat sebelum mulai beraktifitas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Cheri Rizal,2025,5,keren,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Erwin Wardana,2023,5,Hotel yang pegawainya pada terlihat bagus semua,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
juni santosa,2023,5,kamarnya bersih kemana mana mana dekat nyaman banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Asep Supriadi,2022,5,Sangat bagus lokasi dan pelayanan bagus jga mks,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Ananda Arief,2022,5,Tidak nyangka kamar bagus staf ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Sonya Imelda,2023,5,mantap enak banget kasurnyaa,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Januar Firmansyah,2022,5,tempat yang nyaman untuk istirahat buat seluruh kalangan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Rustam Efendi,2019,5,Hotel baru di jl wahid hasyim keren suasana kamarnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Fauzi Nurdiansyah,2020,4,Hotel yang bagus Ada Setrika Sama Bantal Komplit,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
asep hendra,2022,5,akses jalan nya kurang teratur dan jalanya terlalu kecil,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Ya Yat,2019,4,Tempat yang nyaman lobi nya cantik enak buat pertemuan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Faishal Kalbuadi,2021,5,tempat ditengah kota bertahan di tengah pandemi contoh yang baik untuk hotel,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
fina luthfia,2024,5,Ruang layanan kamar bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
wing praditya,2022,5,Saat datang aku akan mengadakan acara latihan drum,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Lokasi & Akses Strategis
Daud Asland (Alan),2024,5,Duhh salah ulasan untuk pelayanan baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Rama Putra,2019,5,Hotel bagus baik pelayanan mau pun fasilitas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Elvis Tampubolon,2024,4,tempatnya nyaman dan pelayanannya ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
andi budiyono,2020,5,seru kamarnya saat buat kerja buat istirahat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Farhan Senjaya,2021,5,Kariyawan hotel nya sangat ramah apa lgi kariyawan hotel di restoranannya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Elly Agustina,2019,5,keren di atas hotel yuk mencoba menginap dech,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
sigit utomo,2022,5,sudah mulai ramai kamar nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Rio Riza,2020,5,Hotel baru semua masih baru layanan bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
M Mirza Mushoffa,2021,5,Hotel yang bagus fasilitas kece harga standar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Dianita Permana,2019,5,kembali sangat sih tempatnya di mh thamrin deket sarinah gi thamcit,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Hevy Novilita,2020,5,Tolong sinyal kwalitas buat hp di parkir nya di perhatikan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Infrastruktur (AC/WiFi/Parkir/Air)
Triana Kusumadewi,2019,3,kamarnya cukup makanan lumayan enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Apin Pin,2025,4,bagus parkiran luas bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Diki Prayugo,2020,5,tempatnya baru strategis bersih nyaman dan bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Arum Apriliana,2021,5,Akan balik lagi kesini pelayanan nya oke banget fasilirltas juga oke nyaman banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Reza dK,2022,5,tempatnya bagus dan juga kamarnya yang nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Kelvin S,2024,5,lokasi yang cukup strategis dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
sofyan be,2024,5,posisi strategis di ibu kota,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
shoeida,2021,4,elegan bersih dan disiplin menerapkan prokes,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Harga & Value for Money
Prayogi Nur Utomo,2025,5,pelayanan ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Saphira Oktalina,2020,5,hotelnya bagus nyaman banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Zulita Septina,2019,5,ditengah kota cari makan mudah interior hotel bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Noviandy Hermanto,2025,4,lokasi strategis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Diana Elansyah,2018,5,lokasi mudah di jangkau tempatnya msh baru dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Kedai Sinau,2022,5,paket pertemuannya oke restonya oke,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Umar Abdulaziz Ishaq (oemarishaq),2020,4,lokasi strategis harga yang wajar bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Hindi Hartini Junarwatiningsih,2020,5,bagus ada gulingnya sarapannya enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Dian O,2021,5,suka bagian lobinya kamarnya biasa saja,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Penjala Manusia,2022,4,Cukup bersahabat semua karyawan di sana,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
CHRISTOFER HITARIHUN,2025,5,mantap nyaman banget dan tak terlupakan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Dody Wijisky,2023,5,kamar bersih pelayanan mantaab,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Herlambang Lie,2019,4,Hotel sangat baik dengan desain sangat menarik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
andy ardyansyah,2019,3,sarapan baru dikit dan tidak banyak varian baru,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Mpok Tri e,2020,5,Tempatnya nyaman dan ada anjing baru di pintu masuk,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Reynolds Loho,2020,5,hotel yang bersih n berkelas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Uchi Morina,2019,4,Hotel penjaga dogi nya keren,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
YD,2021,5,Sekarang sudah bagus banget sudah kayak luar negeri,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
desi23 susanti,2020,5,hotel lengkap dengan fasilitas pelatihan yang bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
suprapno 22,2023,5,orangnya ramah setiap permintaan langsung gercep,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Dodi Hidayat,2023,4,suka dengan menu makanan tradisional sunda,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
lusi herawati,2020,5,hotel baru bersih dengan konsep minimalis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Hasriramadhani H,2019,5,pelayanan lokasi terjangkau dianjurkan banget deh,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Teguh SG,2022,5,Cukup nyaman lah kamarnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
bape bontoan,2020,3,Cukup nyaman bersih dan makanannya segar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Rio Handoko,2020,5,tempat yang nyaman untuk menginap sementara,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
wisono,2020,5,hotelnya sangat bagus bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Rurita Ningrum,2019,5,kopinya enak lokasi sangat strategis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Nur Rohman,2024,5,makanan enak lengkap dengan es krim,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
quebeck kiky,2021,5,bersih nyaman dan stafnya ramah2,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
aas supriadi,2018,5,hotel yang unik dan tidak bikin bosen klo udah disana,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Khusnul Khotimah,2020,5,Salah satu hotel milik Pak Chano Rosanno barak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Lokasi & Akses Strategis
Hansen Nugraha,2022,5,hotel dengan tema menarik nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Didi Kurnaedi,2024,5,ramah bersih rapih dan bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Rome Rome,2019,5,tempat strategis bangunan hotel minimalis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Jaenudin Jaenudin,2022,5,Embuk kasur nyaa kamar bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
NICK,2022,4,ramah2 karyawan2 hotel nya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Senni Cerlina,2019,3,mahal banget untuk tarif kamarnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Ahmam D3 Teknik Mesin,2020,5,mantap kamarnya bagus interior kue,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
bharda putra,2023,5,area publik nya nyaman banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Ika Malika,2020,4,pelayanan nya ramah dan kamar nya juga nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Teddy Sunjaya,2019,5,suasananya nyaman tempat parkir luas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Infrastruktur (AC/WiFi/Parkir/Air)
Hendry Sanjaya,2025,5,tempatnya nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Rainer Fauzini,2021,5,jalannya kecil tapi hotelnya nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Rakhmad Budhi Harto Santoso,2022,5,bagus cuma parkir ruang bawah tanah kecil,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
iqbal Maulana,2019,5,tempat yang bagus dan nyaman pelayanan nya ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Solahudin Al ayubi,2020,5,Sangat nyaman dan pelayananya begitu memuaskan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Asep Kurniawan,2019,4,cuma acara kantor di sini hotel baru bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
pramesty hariyanto,2018,5,hotel yang sangat baik dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Maura Alifa,2022,5,kasur bantalnya nyaman banget,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
NETO ANDRIYANTO,2022,5,nyaman luas bersih bisa pijet,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Filzah Delia Arfani,2021,5,bagus dan wangi tapi parkirannya kecil,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Haya x Exorcist,2025,5,makanan enak enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
fadjar jeilani,2019,5,nyaman tenang dan makan pangi yang lengkap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Eckie Rafki,2021,5,tata letak kamarnya beda dan lucu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Ayu,2022,5,Terimakasih untuk semua staf jika semua ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Jastip!n,2020,5,Beristirahat di balkon sambil main billiard,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
sendy pujiatmoko,2020,5,tempatnya nyaman melihatnya mantap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Gibson Hutagalung,2023,5,cocok berbulan madu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
budi setiawan,2019,5,sebagai hotel pendatang baru di jakarta pusat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Rusdi Yanto,2025,5,strategis mudah di jangkau,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Tan Iskandar,2021,5,tempat parkir yang cukup baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Annariana August,2020,5,pelayanan ramah bersih dan makanan enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Alexander Budy,2022,1,Aku tak bisa melakukan itu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Eko Setiadi,2022,4,"Tempat yang bagus, nyaman dan tenang",KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
CHADIJAH YAMIN,2025,5,bagus rapi dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
zarky ahmad,2023,5,pelayanan bagus dan fasilitas lengkap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Jarsky,2020,5,cocok untuk kategori bintang 5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Rizwar Dwi Rizali,2020,4,tempat parkir nya gratis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
raja 1000bulan,2020,5,mantap bos tingkatkan orderannya ke pelanggan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Cendana Adyassa,2020,5,murah sekelas hotel berbintang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
ANDRI ANWAR,2022,5,hotel nya bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Ferry Rembeth,2019,5,nyaman dan lokasi sangat strategis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
M Ramadhanni,2021,5,hotelnya nayaman tenang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
achmad huda,2022,5,hotel bintang 4 di daerah wahid hasyim,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
